Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
140	AIU96119.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
141	AIU96118.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-1*01 F	328 (336)	277 (285)	213 (216)	64 (69)	60	4 (9)	4	2 (3)	0	21 (22)	9 (11)	2 (3)	0	10	4	12	0	0	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	5	1	2	1	0	3	0	0	0	0	0	0	0	0	51	51	42	9	7	2	0	1	0	4	1	0	0	1	0	2	0	0	30	9	6	3	2	1	1	0	0	1	0	0	0	0	0	1	0	0	117	108	83	25	25	0	1	0	0	9	2	2	0	4	3	4	0	0	16 (24)	16 (24)	15 (18)	1 (6)	1	0 (5)	0	0 (1)	0	0 (1)	0 (2)	0 (1)	0	0	1	0	0	0	
142	AIU96117.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-10*01 F	341	290	212	78	67	11	11	0	0	21	14	1	0	10	7	13	0	1	78	75	53	22	22	0	1	0	0	3	6	0	0	5	2	5	0	0	36	18	11	7	5	2	3	0	0	2	2	0	0	0	0	0	0	0	51	51	42	9	8	1	1	0	0	4	1	0	0	1	0	2	0	0	30	9	8	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	117	108	78	30	24	6	6	0	0	8	3	1	0	3	4	4	0	1	29	29	20	9	8	1	0	0	0	4	2	0	0	1	0	2	0	0	
143	AIU96116.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
144	AIU96115.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV2-8*01 F	335 (339)	293 (297)	203 (204)	90 (93)	75 (76)	15 (17)	5	1	0	25 (27)	7	2	2	14	10	23 (24)	0	1	78	75	50	25	24	1	0	0	0	6	3	0	0	6	2	8	0	0	36	27	18	9	4	5	1	0	0	5	0	0	1	0	1	0	0	1	51	51	38	13	9	4	3	0	0	2	1	0	1	1	2	3	0	0	30	9	6	3	1	2	0	0	0	1	0	0	0	0	1	1	0	0	117	108	76	32	32	0	0	0	0	10	1	2	0	6	3	10	0	0	23 (27)	23 (27)	15 (16)	8 (11)	5 (6)	3 (5)	1	1	0	1 (3)	2	0	0	1	1	1 (2)	0	0	
145	AIU96114.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
146	AIU96113.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV4-69*01 F	332 (335)	296 (299)	223	73 (76)	59 (62)	14	4 (5)	3	0 (1)	22 (23)	4	3	2	10	7	17	0	1	78	75	53	22	20	2	1	0	0	6	1	0	0	5	2	7	0	0	36	21	16	5	2	3	0	1	0	1	0	0	1	0	2	0	0	0	51	51	43	8	6	2	1	0	0	3	2	1	1	0	0	0	0	0	30	21	18	3	3	0	0	0	0	2	0	0	0	0	0	0	0	1	117	108	75	33	27	6	2	1	0	9	1	2	0	5	3	10	0	0	20 (23)	20 (23)	18	2 (5)	1 (4)	1	0 (1)	1	0 (1)	1 (2)	0	0	0	0	0	0	0	0	
147	AIU96112.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV1-40*01 F	333 (341)	291 (299)	206	85 (93)	66 (68)	19 (25)	8 (9)	2 (3)	1	19 (21)	8	3	0	12 (13)	10 (12)	21 (22)	0	1	78	75	54	21	19	2	0	0	1	3	2	0	0	4	6	5	0	0	36	27	18	9	6	3	0	1	0	3	1	0	0	1	1	2	0	0	51	51	40	11	9	2	3	0	0	1	3	0	0	0	0	3	0	1	30	9	6	3	1	2	2	0	0	1	0	0	0	0	0	0	0	0	117	108	73	35	28	7	3	0	0	10	2	2	0	6	3	9	0	0	21 (29)	21 (29)	15	6 (14)	3 (5)	3 (9)	0 (1)	1 (2)	0	1 (3)	0	1	0	1 (2)	0 (2)	2 (3)	0	0	
148	AIU96111.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV3-25*01 F, or Homsap IGLV3-25*03 F	328 (341)	277 (290)	194 (195)	83 (95)	59 (61)	24 (34)	8 (10)	2	2 (4)	21 (23)	17	2	2	10 (11)	7 (8)	12 (13)	0 (1)	0 (2)	78	75	48	27	19	8	0	0	1	4	5	1	0	5	5	6	0	0	36	18	11	7	3	4	1	0	0	2	2	0	1	0	0	1	0	0	51	51	42	9	5	4	1	0	0	4	2	0	1	1	0	0	0	0	30	9	6	3	2	1	2	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	25	6	3	1	1	10	6	1	0	3	2	4	0	0	16 (29)	16 (29)	10 (11)	6 (18)	5 (7)	1 (11)	1 (3)	1	0 (2)	0 (2)	2	0	0	1 (2)	0 (1)	1 (2)	0 (1)	0 (2)	
149	AIU96110.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV1-40*01 F	335 (341)	293 (299)	221 (223)	72 (76)	68 (70)	4 (6)	3	0	0 (1)	19 (20)	8	2	2	12	8	17	0 (1)	1 (2)	78	75	56	19	19	0	0	0	0	3	2	0	0	4	5	5	0	0	36	27	19	8	6	2	0	0	0	3	1	0	1	1	1	1	0	0	51	51	41	10	8	2	2	0	0	1	3	0	1	0	0	2	0	1	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	1	0	0	10	2	2	0	6	2	8	0	0	23 (29)	23 (29)	20 (22)	3 (7)	3 (5)	0 (2)	0	0	0 (1)	1 (2)	0	0	0	1	0	1	0 (1)	0 (1)	
150	AIU96109.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
151	AIU96108.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV2-8*01 F	339	297	209	88	78	10	5	1	1	26	8	3	1	14	6	22	0	1	78	75	51	24	24	0	0	0	0	6	3	0	0	6	2	7	0	0	36	27	20	7	5	2	0	1	0	5	0	0	0	0	0	0	0	1	51	51	39	12	9	3	4	0	1	2	1	0	0	1	0	3	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	0	1	1	0	0	117	108	73	35	32	3	1	0	0	10	1	3	1	6	3	10	0	0	27	27	21	6	6	0	0	0	0	2	2	0	0	1	0	1	0	0	
152	AIU96107.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-21*02 F	341	290	218	72	53	19	6	1	0	23	10	2	3	8	6	12	0	1	78	75	55	20	16	4	0	1	0	4	6	0	1	3	2	3	0	0	36	18	11	7	3	4	3	0	0	3	1	0	0	0	0	0	0	0	51	51	45	6	4	2	0	0	0	3	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	79	29	24	5	3	0	0	6	1	2	1	5	4	7	0	0	29	29	21	8	4	4	0	0	0	5	1	0	1	0	0	0	0	1	
153	AIU96106.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	332	281	207	74	59	15	7	1	0	21	11	2	1	10	9	11	1	0	78	75	53	22	20	2	0	0	0	4	6	0	0	5	2	5	0	0	36	18	11	7	5	2	3	0	0	3	0	0	0	0	1	0	0	0	51	51	42	9	8	1	1	0	0	4	1	0	0	1	0	2	0	0	30	9	5	4	0	4	1	1	0	1	0	0	1	0	0	0	0	0	117	108	79	29	25	4	2	0	0	9	4	2	0	4	4	4	0	0	20	20	17	3	1	2	0	0	0	0	0	0	0	0	2	0	1	0	
154	AIU96105.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
155	AIU96104.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	341	296	206	90	69	21	3	2	0	26	12	2	2	13	8	21	0	1	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	16	8	5	3	0	1	0	3	1	0	1	1	0	1	0	0	51	51	39	12	7	5	2	0	0	2	3	0	0	0	1	4	0	0	30	9	4	5	1	4	0	0	0	3	1	0	0	0	1	0	0	0	117	108	73	35	29	6	1	0	0	9	2	2	1	7	3	9	0	1	29	29	22	7	4	3	0	1	0	3	2	0	0	0	0	1	0	0	
156	AIU96103.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	335	284	203	81	58	23	7	6	2	22	10	2	1	10	8	13	0	0	78	75	53	22	20	2	0	0	0	4	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	2	0	3	1	0	0	0	0	0	0	0	51	51	37	14	7	7	1	1	1	4	1	0	1	1	1	3	0	0	30	9	6	3	2	1	1	1	0	1	0	0	0	0	0	0	0	0	117	108	80	28	24	4	2	1	0	9	2	2	0	4	4	4	0	0	23	23	17	6	1	5	1	1	1	1	0	0	0	0	1	1	0	0	
157	AIU96102.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	332 (341)	281 (290)	207 (209)	74 (81)	62 (65)	12 (16)	7	0	0 (1)	17 (21)	17	3	0	10	5	13 (15)	0	2	78	75	53	22	20	2	0	0	0	2	6	0	0	5	2	6	0	1	36	18	12	6	4	2	2	0	0	2	1	1	0	0	0	0	0	0	51	51	42	9	5	4	1	0	0	4	2	1	0	0	0	1	0	0	30	9	7	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	117	108	79	29	26	3	2	0	0	8	6	1	0	4	3	5	0	0	20 (29)	20 (29)	14 (16)	6 (13)	6 (9)	0 (4)	1	0	0 (1)	1 (5)	2	0	0	1	0	1 (3)	0	0	
158	AIU96101.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-21*02 F	335 (341)	284 (290)	209 (210)	75 (80)	50 (53)	25 (27)	7	2	0 (1)	21 (22)	9	3	2 (3)	6	14	10 (11)	0	1 (2)	78	75	54	21	15	6	2	0	0	5	5	0	0	2	5	2	0	0	36	18	12	6	4	2	1	0	0	2	1	0	1	0	0	0	0	1	51	51	40	11	3	8	0	1	0	2	2	1	0	0	3	2	0	0	30	9	6	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	117	108	79	29	23	6	3	1	0	6	1	2	1	4	5	6	0	0	23 (29)	23 (29)	18 (19)	5 (10)	3 (6)	2 (4)	1	0	0 (1)	4 (5)	0	0	0 (1)	0	0	0 (1)	0	0 (1)	
159	AIU96100.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-22*01 F	331	280	211	69	60	9	6	3	0	19	11	3	0	9	6	11	0	1	78	75	54	21	21	0	1	0	0	3	6	0	0	5	1	5	0	0	36	18	12	6	4	2	2	1	0	2	0	0	0	0	1	0	0	0	51	51	46	5	5	0	0	0	0	3	2	0	0	0	0	0	0	0	30	9	5	4	2	2	1	1	0	2	0	0	0	0	0	0	0	0	117	108	81	27	22	5	2	1	0	6	3	3	0	3	3	5	0	1	19	19	13	6	6	0	0	0	0	3	0	0	0	1	1	1	0	0	
160	AIU96099.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	335	284	196	88	55	33	9	3	1	21	13	3	0	10	12	14	0	2	78	75	54	21	18	3	0	0	0	4	6	0	0	4	2	4	0	1	36	18	10	8	4	4	2	1	0	3	1	0	0	0	1	0	0	0	51	51	31	20	6	14	1	1	1	3	3	1	0	2	4	3	0	1	30	9	5	4	1	3	1	0	0	1	1	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	23	23	16	7	1	6	2	1	0	1	0	0	0	0	1	2	0	0	
161	AIU96098.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV2-14*01 F, or Homsap IGLV2-14*03 F	334 (339)	292 (297)	208	84 (89)	78	6 (11)	4	1	0 (1)	26 (27)	6	2 (3)	0	15	8	20 (21)	0	2 (3)	78	75	52	23	23	0	0	0	0	7	2	0	0	6	2	6	0	0	36	27	21	6	6	0	0	0	0	5	0	0	0	0	0	0	0	1	51	51	40	11	10	1	3	0	0	2	1	0	0	1	1	3	0	0	30	9	6	3	2	1	0	0	0	1	0	0	0	0	1	1	0	0	117	108	74	34	32	2	1	0	0	10	1	2	0	7	3	9	0	1	22 (27)	22 (27)	15	7 (12)	5	2 (7)	0	1	0 (1)	1 (2)	2	0 (1)	0	1	1	1 (2)	0	0 (1)	
162	AIU96097.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	335 (341)	284 (290)	205 (207)	79 (83)	65 (69)	14	8	1	0 (1)	19 (21)	17	2	0	10	8	13 (14)	1	0	78	75	54	21	21	0	0	0	0	3	6	0	0	5	2	5	0	0	36	18	10	8	4	4	2	0	0	2	2	1	0	0	1	0	0	0	51	51	45	6	5	1	1	0	0	4	1	0	0	0	0	0	0	0	30	9	6	3	1	2	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	29	2	3	0	0	7	6	1	0	4	3	7	0	0	23 (29)	23 (29)	13 (15)	10 (14)	5 (9)	5	1	1	0 (1)	2 (4)	2	0	0	1	1	1 (2)	1	0	
163	AIU96096.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV2-14*01 F, or Homsap IGLV2-14*03 F	334 (339)	292 (297)	206	86 (91)	73	13 (18)	5	5	0 (1)	28 (29)	6	2 (3)	0	14	7	18 (19)	0	1 (2)	78	75	53	22	21	1	0	0	0	8	2	0	0	5	2	5	0	0	36	27	19	8	4	4	1	1	0	6	0	0	0	0	0	0	0	0	51	51	40	11	10	1	3	0	0	2	1	0	0	1	1	3	0	0	30	9	6	3	1	2	0	1	0	1	0	0	0	0	1	0	0	0	117	108	74	34	32	2	1	0	0	10	1	2	0	7	3	9	0	1	22 (27)	22 (27)	14	8 (13)	5	3 (8)	0	3	0 (1)	1 (2)	2	0 (1)	0	1	0	1 (2)	0	0 (1)	
164	AIU96095.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-25*03 F	332 (341)	281 (290)	207 (209)	74 (81)	62 (65)	12 (16)	6	0	0 (1)	17 (21)	18	2	0	10	5	14 (16)	0	2	78	75	53	22	20	2	0	0	0	2	6	0	0	5	2	6	0	1	36	18	12	6	4	2	1	0	0	2	2	0	0	0	0	1	0	0	51	51	42	9	5	4	1	0	0	4	2	1	0	0	0	1	0	0	30	9	7	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	117	108	79	29	26	3	2	0	0	8	6	1	0	4	3	5	0	0	20 (29)	20 (29)	14 (16)	6 (13)	6 (9)	0 (4)	1	0	0 (1)	1 (5)	2	0	0	1	0	1 (3)	0	0	
165	AIU96094.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	211	82 (85)	76 (79)	6	5	0	0 (1)	25 (26)	10	2 (3)	0	13	7	20	0	0	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	17	7	5	2	0	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	0	0	0	1	3	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	74	34	33	1	1	0	0	10	2	2	0	7	2	10	0	0	26 (29)	26 (29)	21	5 (8)	4 (7)	1	1	0	0 (1)	2 (3)	2	0 (1)	0	0	0	0	0	0	
166	AIU96093.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV2-14*01 F, or Homsap IGLV2-14*03 F	334 (339)	292 (297)	204	88 (93)	75	13 (18)	5	3	0 (1)	26 (27)	6	2 (3)	0	15	7	20 (21)	2	2 (3)	78	75	52	23	23	0	0	0	0	7	2	0	0	6	2	6	0	0	36	27	18	9	3	6	1	1	0	5	0	0	0	0	0	0	1	1	51	51	40	11	10	1	3	0	0	2	1	0	0	1	1	3	0	0	30	9	6	3	2	1	0	0	0	1	0	0	0	0	1	1	0	0	117	108	74	34	32	2	1	0	0	10	1	2	0	7	3	9	0	1	22 (27)	22 (27)	14	8 (13)	5	3 (8)	0	2	0 (1)	1 (2)	2	0 (1)	0	1	0	1 (2)	1	0 (1)	
167	AIU96092.1_immunoglobulin_lambda_light_chain_vari	unproductive	Homsap IGLV3-21*02 F	335 (338)	284 (287)	207 (208)	77 (79)	47	30 (32)	8	4	2 (3)	20	10	3	0	5	8	11	3	3 (4)	78	75	51	24	16	8	1	1	0	4	7	1	0	3	2	3	2	0	36	18	12	6	5	1	2	0	0	3	1	0	0	0	0	0	0	0	51	51	45	6	5	1	0	0	0	2	1	0	0	0	1	2	0	0	30	9	6	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	117	108	78	30	18	12	4	2	2	6	1	2	0	2	4	5	0	2	23 (26)	23 (26)	15 (16)	8 (10)	1	7 (9)	1	1	0 (1)	3	0	0	0	0	1	0	1	1 (2)	
168	AIU96091.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	332	281	208	73	60	13	5	1	1	21	10	3	0	11	7	13	0	1	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	6	0	2	0	0	3	0	0	0	0	1	0	0	0	51	51	39	12	7	5	0	0	1	4	1	0	0	2	1	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	77	31	24	7	2	1	0	9	3	3	0	4	3	6	0	0	20	20	19	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
169	AIU96090.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-21*02 F	338 (341)	287 (290)	218	69 (72)	50 (53)	19	4	3	0 (1)	22 (23)	8	1	1	7	10	11 (12)	0	2	78	75	53	22	17	5	0	1	0	5	5	0	0	3	5	3	0	0	36	18	11	7	3	4	2	1	0	2	0	0	1	0	0	0	0	1	51	51	44	7	3	4	0	0	0	3	1	0	0	0	1	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	22	2	1	0	0	6	2	1	0	4	4	6	0	0	26 (29)	26 (29)	19	7 (10)	3 (6)	4	1	1	0 (1)	4 (5)	0	0	0	0	0	0 (1)	0	1	
170	AIU96089.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	332	281	215	66	62	4	4	0	0	21	9	2	0	10	7	12	0	1	78	75	55	20	20	0	0	0	0	4	6	0	0	5	0	5	0	0	36	18	12	6	6	0	2	0	0	3	0	0	0	0	1	0	0	0	51	51	42	9	8	1	0	0	0	4	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	82	26	25	1	1	0	0	9	2	2	0	4	4	4	0	0	20	20	18	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	
171	AIU96088.1_immunoglobulin_lambda_light_chain_vari	rearranged sequence (but no junction found)	Homsap IGLV3-21*02 F	338 (341)	287 (290)	221	66 (69)	57 (60)	9	5	1	0 (1)	21 (22)	8	2 (3)	1	7	8	11	1	1	78	75	55	20	18	2	1	0	0	4	5	0	0	3	3	4	0	0	36	18	13	5	5	0	1	0	0	3	1	0	0	0	0	0	0	0	51	51	45	6	5	1	1	0	0	2	1	0	0	0	0	2	0	0	30	9	5	4	1	3	0	1	0	2	0	0	0	0	0	0	1	0	117	108	82	26	24	2	2	0	0	6	1	2	1	4	5	5	0	0	26 (29)	26 (29)	21	5 (8)	4 (7)	1	0	0	0 (1)	4 (5)	0	0 (1)	0	0	0	0	0	1	
172	AIU96087.1_immunoglobulin_lambda_light_chain_vari	No rearrangement found	Homsap IGLV3-1*01 F	332	281	209	72	60	12	6	1	0	21	9	3	0	10	9	12	0	1	78	75	54	21	20	1	0	0	0	4	6	0	0	5	1	5	0	0	36	18	9	9	4	5	3	1	0	3	0	0	0	0	2	0	0	0	51	51	40	11	8	3	1	0	0	4	1	1	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	82	26	25	1	1	0	0	9	2	2	0	4	4	4	0	0	20	20	18	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	
