Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
168	6II4L_Chain_L,_Light_chain_of_L4A-14_Fab	productive	Homsap IGLV6-57*01 F, or Homsap IGLV6-57*02 F or Homsap IGLV6-57*03 F	332 (335)	293 (296)	221	72 (75)	68 (71)	4	4 (5)	0	0	24 (25)	1	3 (4)	0	14	7	18	1	0	78	75	55	20	20	0	1	0	0	5	0	1	0	4	4	5	0	0	36	24	21	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	0	0	0	3	0	1	0	1	1	2	0	0	30	9	7	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	117	114	82	32	32	0	2	0	0	9	1	1	0	8	1	10	0	0	20 (23)	20 (23)	13	7 (10)	5 (8)	2	1 (2)	0	0	3 (4)	0	0 (1)	0	1	1	1	0	0	
169	6II4H_Chain_H,_Heavy_chain_of_L4A-14_Fab	productive	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*03 F or Homsap IGHV3-33*08 F or Homsap IGHV3-33*09 F	311 (320)	287 (296)	224 (226)	63 (70)	58 (60)	5 (10)	6 (7)	0 (1)	0	16 (17)	9 (10)	2 (3)	0	8	8 (10)	13	0	1	78	75	54	21	19	2	1	0	0	4	2	0	0	4	3	7	0	0	36	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	51	51	41	10	7	3	0	0	0	1	2	1	0	0	3	2	0	1	30	24	15	9	9	0	1	0	0	3	3	0	0	1	0	1	0	0	116 (117)	113 (114)	94	19 (20)	19 (20)	0	4	0	0	5 (6)	1	1	0	3	2	3	0	0	0 (8)	0 (8)	0 (2)	0 (6)	0 (1)	0 (5)	0 (1)	0 (1)	0	0 (0)	0 (1)	0 (1)	0	0	0 (2)	0	0	0	
170	6II4F_Chain_F,_Light_chain_of_L4A-14_Fab	productive	Homsap IGLV6-57*01 F, or Homsap IGLV6-57*02 F or Homsap IGLV6-57*03 F	332 (335)	293 (296)	221	72 (75)	68 (71)	4	4 (5)	0	0	24 (25)	1	3 (4)	0	14	7	18	1	0	78	75	55	20	20	0	1	0	0	5	0	1	0	4	4	5	0	0	36	24	21	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	0	0	0	3	0	1	0	1	1	2	0	0	30	9	7	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	117	114	82	32	32	0	2	0	0	9	1	1	0	8	1	10	0	0	20 (23)	20 (23)	13	7 (10)	5 (8)	2	1 (2)	0	0	3 (4)	0	0 (1)	0	1	1	1	0	0	
171	6II4E_Chain_E,_Heavy_chain_of_L4A-14_Fab	productive	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*03 F or Homsap IGHV3-33*08 F or Homsap IGHV3-33*09 F	311 (320)	287 (296)	224 (226)	63 (70)	58 (60)	5 (10)	6 (7)	0 (1)	0	16 (17)	9 (10)	2 (3)	0	8	8 (10)	13	0	1	78	75	54	21	19	2	1	0	0	4	2	0	0	4	3	7	0	0	36	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	51	51	41	10	7	3	0	0	0	1	2	1	0	0	3	2	0	1	30	24	15	9	9	0	1	0	0	3	3	0	0	1	0	1	0	0	116 (117)	113 (114)	94	19 (20)	19 (20)	0	4	0	0	5 (6)	1	1	0	3	2	3	0	0	0 (8)	0 (8)	0 (2)	0 (6)	0 (1)	0 (5)	0 (1)	0 (1)	0	0 (0)	0 (1)	0 (1)	0	0	0 (2)	0	0	0	
172	6E3HH_Chain_H,_antibody_S9-3-37_heavy_chain	productive	Homsap IGHV1-18*04 F	320	296	222	74	40	34	6	4	3	18	10	2	4	5	9	12	0	1	78	75	53	22	15	7	0	1	0	7	3	0	0	4	2	5	0	0	36	24	20	4	3	1	0	0	0	3	0	0	1	0	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	1	0	1	0	0	1	30	24	17	7	2	5	1	0	0	3	1	0	0	0	1	1	0	0	117	114	84	30	10	20	2	3	3	4	4	1	2	1	4	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
173	6E3HL_Chain_L,_antibody_S9-3-37_light_chain	productive	Homsap IGKV2-24*02 F	332 (335)	299 (302)	212	87 (90)	66 (69)	21	9 (10)	1	0	23 (24)	14	3 (4)	0	8	8	16	0	5	78	78	50	28	20	8	1	0	0	5	4	1	0	5	1	8	0	3	36	33	27	6	6	0	2	0	0	2	1	0	0	0	0	1	0	0	51	51	38	13	10	3	2	0	0	6	2	1	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	2	0	0	0	1	0	1	0	0	117	108	79	29	21	8	2	1	0	6	6	1	0	2	5	4	0	2	20 (23)	20 (23)	13	7 (10)	5 (8)	2	2 (3)	0	0	2 (3)	1	0 (1)	0	0	1	1	0	0	
174	6A67D_Chain_D,_FLD21.140_Light_Chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	212	81 (84)	76 (79)	5	5	0	0	25 (26)	10	2 (3)	0	13	7	19 (20)	0	0	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	16	8	5	3	1	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	0	0	0	1	3	0	0	30	9	6	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	33	0	1	0	0	10	2	2	0	7	2	9	0	0	26 (29)	26 (29)	21	5 (8)	3 (6)	2	1	0	0	2 (3)	2	0 (1)	0	0	0	0 (1)	0	0	
175	6A67C_Chain_C,_FLD21.140_Heavy_Chain	productive	Homsap IGHV4-31*08 F	311	290	226	64	54	10	5	2	0	15	4	2	0	10	11	14	0	1	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	22	8	5	3	0	1	0	4	0	0	0	1	1	1	0	0	51	51	44	7	6	1	0	0	0	1	1	1	0	0	3	1	0	0	30	21	16	5	3	2	1	0	0	3	0	0	0	0	1	0	0	0	116	113	86	27	23	4	4	1	0	4	0	1	0	5	5	6	0	1																			
176	6A67L_Chain_L,_FLD21.140_Light_Chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	212	81 (84)	76 (79)	5	5	0	0	25 (26)	10	2 (3)	0	13	7	19 (20)	0	0	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	16	8	5	3	1	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	0	0	0	1	3	0	0	30	9	6	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	33	0	1	0	0	10	2	2	0	7	2	9	0	0	26 (29)	26 (29)	21	5 (8)	3 (6)	2	1	0	0	2 (3)	2	0 (1)	0	0	0	0 (1)	0	0	
177	6A67H_Chain_H,_FLD21.140_Heavy_Chain	productive	Homsap IGHV4-31*08 F	311	290	226	64	54	10	5	2	0	15	4	2	0	10	11	14	0	1	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	22	8	5	3	0	1	0	4	0	0	0	1	1	1	0	0	51	51	44	7	6	1	0	0	0	1	1	1	0	0	3	1	0	0	30	21	16	5	3	2	1	0	0	3	0	0	0	0	1	0	0	0	116	113	86	27	23	4	4	1	0	4	0	1	0	5	5	6	0	1																			
178	6B3MN_Chain_N,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
179	6B3MW_Chain_W,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
180	6B3MD_Chain_D,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
181	6B3MJ_Chain_J,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
182	6B3MU_Chain_U,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
183	6B3MY_Chain_Y,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
184	6B3MV_Chain_V,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
185	6B3MP_Chain_P,_70-1F02_Fab_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220	67 (70)	62 (65)	5	8	2	0	25 (26)	7	0 (1)	1	7	5	11 (12)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	42	9	8	1	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	20	2	3	1	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
186	6B3MO_Chain_O,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
187	6B3MM_Chain_M,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
188	6B3MI_Chain_I,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
189	6B3MC_Chain_C,_70-1F02_Fab_Heavy_Chain	productive	Homsap IGHV1-69*18 (F)	317 (319)	293 (295)	230 (231)	63 (64)	52 (53)	11	7 (8)	1	1	15	7	1	0	8	10	12	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	0	2	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (7)	5 (7)	4 (5)	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
190	5W0DC_Chain_C,_Lineage_K03.12_UCA_antibody_light	productive	Homsap IGLV2-23*03 F	329 (336)	287 (294)	207	80 (87)	80 (81)	0 (6)	3 (5)	0	0 (1)	25 (26)	7	2	0	15	6	19 (20)	0 (1)	3 (4)	78	75	52	23	23	0	0	0	0	7	2	0	0	6	2	6	0	0	36	27	20	7	7	0	0	0	0	4	0	0	0	0	1	0	0	2	51	51	41	10	10	0	3	0	0	2	1	0	0	1	0	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	75	33	33	0	0	0	0	9	2	2	0	7	3	9	0	1	17 (24)	17 (24)	11	6 (13)	6 (7)	0 (6)	0 (2)	0	0 (1)	2 (3)	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
191	5W0DB_Chain_B,_Lineage_K03.12_UCA_antibody_heavy	productive	Homsap IGHV1-2*02 F	320	296	248	48	48	0	4	0	0	15	7	1	0	6	6	8	0	1	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	22	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	99	15	15	0	1	0	0	5	2	0	0	2	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
192	5W08R_Chain_R,_K03.12_antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
193	5W08Q_Chain_Q,_K03.12_antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	232 (235)	58 (61)	42 (43)	16 (18)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	10	0	0	78	75	56	19	16	3	0	1	0	5	1	0	0	4	2	6	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
194	5W08P_Chain_P,_K03.12_antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
195	5W08O_Chain_O,_K03.12_antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	232 (235)	58 (61)	42 (43)	16 (18)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	10	0	0	78	75	56	19	16	3	0	1	0	5	1	0	0	4	2	6	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
196	5W08N_Chain_N,_K03.12_antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
197	5W08M_Chain_M,_K03.12_antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	232 (235)	58 (61)	42 (43)	16 (18)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	10	0	0	78	75	56	19	16	3	0	1	0	5	1	0	0	4	2	6	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
198	5W08L_Chain_L,_K03.12_antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
199	5W08K_Chain_K,_K03.12_antibody_heavy_chain	productive	Homsap IGHV1-2*02 F	314 (320)	290 (296)	232 (235)	58 (61)	42 (43)	16 (18)	3 (4)	2 (3)	1	16	9	1	0	6	10 (11)	10	0	0	78	75	56	19	16	3	0	1	0	5	1	0	0	4	2	6	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	1	0	0	0	51	51	40	11	6	5	2	0	1	2	3	1	0	0	2	0	0	0	30	24	18	6	3	3	0	1	0	3	1	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	5	3	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (5)	0 (3)	0 (1)	0 (2)	0 (1)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
200	5W08J_Chain_J,_K03.12_antibody_light_chain	productive	Homsap IGLV2-14*02 F	329 (336)	287 (294)	195 (196)	92 (98)	74	18 (24)	9 (11)	1	1 (2)	24	7	2	1	15	9	20 (21)	0 (1)	3 (4)	78	75	48	27	23	4	1	0	0	7	3	0	0	6	3	7	0	0	36	27	16	11	5	6	1	1	0	4	0	0	1	0	2	0	0	2	51	51	39	12	10	2	3	0	1	2	1	0	0	1	1	3	0	0	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	31	3	2	0	0	9	1	2	0	7	3	9	0	1	17 (24)	17 (24)	10 (11)	7 (13)	4	3 (9)	2 (4)	0	0 (1)	1	2	0	0	1	0	1 (2)	0 (1)	0 (1)	
