Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
138	AIN40395.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*06 F	320	296	224	72	48	24	7	3	2	14	9	1	0	8	12	12	1	3	78	75	56	19	18	1	0	1	0	5	0	0	0	5	3	5	0	0	36	24	15	9	2	7	0	2	1	1	1	0	0	1	0	1	1	1	51	51	40	11	9	2	2	0	0	1	3	1	0	0	2	1	0	1	30	24	14	10	3	7	1	0	0	4	2	0	0	0	1	2	0	0	117	114	93	21	14	7	3	0	1	3	3	0	0	2	5	3	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
139	AIN40394.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	320	296	237	59	50	9	6	1	2	13	9	1	0	6	11	8	0	2	78	75	56	19	17	2	0	0	0	4	3	0	0	4	3	4	0	1	36	24	19	5	1	4	1	1	1	1	0	0	0	0	1	0	0	0	51	51	41	10	9	1	2	0	0	1	3	1	0	0	2	0	0	1	30	24	19	5	5	0	0	0	0	4	1	0	0	0	0	0	0	0	117	114	96	18	16	2	2	0	1	3	2	0	0	2	4	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
140	AIN40393.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	222 (223)	68 (73)	51 (54)	17 (19)	7 (9)	1 (2)	1	15	8 (9)	2	1	9	10 (11)	13	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	17	7	2	5	1	0	0	2	1	0	0	2	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	1	0	3	3	0	0	0	0	2	0	0	117	114	91	23	18	5	3	0	1	4	2	1	1	2	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
141	AIN40392.1_anti-stem_HA_immunoglobulin_heavy_chai	No rearrangement found	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*08 F or Homsap IGHV4-61*10 (F)	317	296	221	75	55	20	6	2	0	15	7	2	2	12	13	15	0	1	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	30	19	11	6	5	0	1	0	4	0	0	2	2	0	2	0	0	51	51	42	9	6	3	1	0	0	1	2	1	0	0	3	0	0	1	30	21	15	6	3	3	1	0	0	2	1	0	0	1	1	0	0	0	117	114	83	31	22	9	4	1	0	5	2	1	0	5	6	7	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
142	AIN40391.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-30-2*01 F	317 (320)	296 (299)	228	68 (71)	56 (59)	12	3 (4)	1 (2)	0	15	7	2	1 (2)	12	7	19	0	1	78	75	54	21	17	4	0	1	0	3	3	0	0	5	0	9	0	0	36	30	22	8	8	0	0	0	0	4	0	0	0	2	0	2	0	0	51	51	44	7	6	1	0	0	0	1	2	1	0	0	3	0	0	0	30	21	15	6	3	3	0	0	0	3	0	0	1	0	1	1	0	0	117	114	88	26	22	4	3	0	0	4	2	1	0	5	3	7	0	1	5 (8)	5 (8)	5	0 (3)	0 (3)	0	0 (1)	0 (1)	0	0	0	0	0 (1)	0	0	0	0	0	
143	AIN40390.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV5-51*01 F	320	296	230	66	46	20	8	5	1	14	3	1	1	9	10	14	0	0	78	75	54	21	15	6	3	2	0	5	1	0	0	4	2	4	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	0	0	1	0	0	51	51	42	9	5	4	2	0	0	1	0	1	0	0	3	2	0	0	30	24	16	8	6	2	0	1	0	5	0	0	0	1	0	1	0	0	117	114	92	22	16	6	2	1	1	2	1	0	1	4	4	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
144	AIN40389.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	227	69	55	14	7	3	0	16	8	2	1	8	11	12	0	1	78	75	54	21	20	1	1	0	0	4	2	0	0	4	4	6	0	0	36	24	21	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	51	51	42	9	7	2	0	1	0	1	2	1	0	0	1	2	0	1	30	24	13	11	5	6	1	1	0	4	2	0	1	1	1	0	0	0	117	114	91	23	18	5	4	1	0	5	1	1	0	3	4	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
145	AIN40388.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	218 (219)	72 (77)	53 (56)	19 (21)	10 (12)	2 (4)	0	15	9	1	1	7	13 (14)	12	1	1	78	75	53	22	19	3	2	0	0	5	0	0	0	5	4	6	0	0	36	24	17	7	3	4	0	0	0	2	3	0	0	0	0	1	1	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	3	0	0	1	30	24	14	10	4	6	2	0	0	3	2	0	0	0	1	2	0	0	117	114	92	22	18	4	3	2	0	4	2	0	1	2	5	3	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (2)	0	0	0	0	0	0	0 (1)	0	0	0	
146	AIN40387.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	235 (236)	58 (60)	46 (48)	12	4 (6)	1	1	15	9	2	1	6	9	9	0	1	78	75	56	19	17	2	1	1	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	0	0	1	1	1	0	0	0	1	0	0	51	51	41	10	8	2	2	0	0	1	3	1	0	0	2	0	0	1	30	24	19	5	4	1	0	0	0	3	2	0	0	0	0	0	0	0	117	114	95	19	15	4	1	0	0	5	2	0	1	2	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	0 (2)	1	0 (2)	0	1	0	0	0	0	0	0	0	0	0	
147	AIN40386.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	231 (232)	62 (64)	45 (47)	17	5 (7)	0	1	17	10	2	1	6	10	9	0	1	78	75	56	19	17	2	1	0	0	5	1	0	1	4	2	5	0	0	36	24	18	6	1	5	0	0	1	2	1	1	0	0	0	1	0	0	51	51	41	10	8	2	2	0	0	1	3	1	0	0	2	0	0	1	30	24	17	7	3	4	1	0	0	3	2	0	0	0	1	0	0	0	117	114	95	19	15	4	1	0	0	6	3	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
148	AIN40385.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-61*02 F, or Homsap IGHV4-61*11 (F)	320	299	228	71	54	17	6	2	0	16	8	3	0	11	10	15	0	0	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	20	10	5	5	1	2	0	4	0	0	0	2	0	1	0	0	51	51	42	9	5	4	0	0	0	2	1	2	0	0	4	0	0	0	30	21	16	5	2	3	0	0	0	3	0	0	0	0	1	1	0	0	117	114	86	28	23	5	4	0	0	4	4	1	0	5	3	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
149	AIN40384.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	228	68	55	13	9	1	0	16	7	2	1	8	11	12	0	1	78	75	53	22	20	2	1	0	0	4	2	0	0	4	5	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	4	8	3	1	0	4	1	0	1	1	1	0	0	0	117	114	94	20	18	2	4	0	0	5	1	1	0	3	2	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
150	AIN40383.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	221 (222)	69 (74)	53 (56)	16 (18)	8 (10)	2 (4)	0	15	9	1	1	7	13 (14)	11	1	1	78	75	54	21	19	2	1	0	0	5	0	0	0	5	4	6	0	0	36	24	17	7	3	4	0	0	0	2	3	0	0	0	0	1	1	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	4	4	1	0	0	3	2	0	0	0	1	1	0	0	117	114	92	22	18	4	3	2	0	4	2	0	1	2	5	3	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (2)	0	0	0	0	0	0	0 (1)	0	0	0	
151	AIN40382.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	49 (51)	21	7 (8)	2	3	15	7 (8)	1	0	6	13	13	0	3	78	75	53	22	17	5	1	0	1	4	0	0	0	5	4	6	0	1	36	24	17	7	3	4	0	1	1	3	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	90	24	16	8	4	0	1	4	2	0	0	1	6	5	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
152	AIN40381.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*10 (F)	317 (320)	296 (299)	221 (222)	75 (77)	55 (57)	20	5 (6)	2	0	16	6 (7)	3	2	12	13	16	0	0	78	75	50	25	17	8	0	1	0	3	3	0	1	5	4	8	0	0	36	30	21	9	7	2	0	0	0	4	0	0	1	1	0	3	0	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	16	5	3	2	1	0	0	2	0	0	0	1	1	0	0	0	117	114	87	27	20	7	4	1	0	5	1	2	0	5	4	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
153	AIN40380.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	220 (221)	70 (75)	52 (55)	18 (20)	10 (12)	2 (4)	0	15	8	1	1	7	13 (14)	11	1	1	78	75	54	21	19	2	1	0	0	5	0	0	0	5	4	6	0	0	36	24	17	7	3	4	1	0	0	2	2	0	0	0	0	1	1	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	3	0	0	1	30	24	15	9	3	6	2	0	0	3	2	0	0	0	1	1	0	0	117	114	92	22	18	4	3	2	0	4	2	0	1	2	5	3	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (2)	0	0	0	0	0	0	0 (1)	0	0	0	
154	AIN40379.1_anti-stem_HA_immunoglobulin_heavy_chai	No rearrangement found	Homsap IGHV4-31*08 F	311	290	216	74	48	26	4	1	0	15	7	4	0	12	9	19	0	3	78	75	56	19	14	5	1	0	0	2	3	1	0	4	1	6	0	1	36	30	20	10	5	5	1	1	0	4	0	0	0	1	1	1	0	1	51	51	43	8	6	2	0	0	0	1	1	2	0	0	2	2	0	0	30	21	17	4	2	2	0	0	0	2	0	0	0	1	1	0	0	0	116	113	80	33	21	12	2	0	0	6	3	1	0	6	4	10	0	1																			
155	AIN40378.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	221	75	54	21	9	2	1	17	7	2	1	8	14	13	0	1	78	75	53	22	19	3	2	0	1	4	1	0	0	4	4	6	0	0	36	24	19	5	3	2	0	0	0	2	1	0	0	0	2	0	0	0	51	51	42	9	8	1	1	0	0	1	2	1	0	0	1	2	0	1	30	24	13	11	5	6	1	1	0	4	2	0	1	1	1	0	0	0	117	114	88	26	17	9	4	1	0	6	1	1	0	3	5	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
156	AIN40377.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	235 (236)	58 (60)	46 (48)	12	4 (6)	1	1	15	9	2	1	6	9	9	0	1	78	75	56	19	17	2	1	1	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	0	0	1	1	1	0	0	0	1	0	0	51	51	41	10	8	2	2	0	0	1	3	1	0	0	2	0	0	1	30	24	19	5	4	1	0	0	0	3	2	0	0	0	0	0	0	0	117	114	95	19	15	4	1	0	0	5	2	0	1	2	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	0 (2)	1	0 (2)	0	1	0	0	0	0	0	0	0	0	0	
157	AIN40376.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	218 (220)	72 (76)	51 (53)	21 (23)	6 (8)	2 (3)	2	16	10	1	1	8	12 (13)	13	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	37	14	9	5	2	1	0	1	4	1	0	0	3	1	0	1	30	24	16	8	3	5	0	1	0	4	2	0	0	0	0	1	0	0	117	114	90	24	18	6	3	0	1	4	3	0	1	2	6	4	0	0	2 (8)	2 (8)	2 (4)	0 (4)	0 (2)	0 (2)	0 (2)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
158	AIN40375.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-3*05 F	320	296	232	64	56	8	7	0	0	19	8	1	0	7	6	13	0	3	78	75	55	20	19	1	1	0	0	5	1	0	0	4	2	5	0	2	36	24	17	7	2	5	0	0	0	4	1	0	0	0	0	2	0	0	51	51	44	7	7	0	1	0	0	1	2	1	0	0	0	1	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	90	24	22	2	4	0	0	6	3	0	0	3	3	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
159	AIN40374.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	225 (226)	65 (70)	52 (55)	13 (15)	6 (7)	2 (3)	1	15	8 (9)	1	0	8	10 (12)	13	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	0	1	1	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	1	1	0	3	2	0	0	0	0	2	0	0	117	114	92	22	18	4	3	0	0	4	3	0	0	3	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
160	AIN40373.1_anti-stem_HA_immunoglobulin_heavy_chai	No rearrangement found	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314	290	204	86	42	44	7	7	3	20	10	2	4	5	12	14	0	2	78	75	54	21	18	3	0	1	1	5	0	0	0	5	3	6	0	0	36	24	16	8	2	6	0	2	0	3	1	0	0	0	0	2	0	0	51	51	36	15	8	7	3	0	0	4	2	1	2	0	3	0	0	0	30	24	16	8	4	4	0	1	0	4	3	0	0	0	0	0	0	0	117	114	80	34	10	24	4	3	2	4	4	1	2	0	6	6	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161	AIN40372.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*06 F or Homsap IGHV1-69D*01 F	320	296	223	73	51	22	8	2	2	14	8	1	0	8	13	14	1	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	2	6	0	1	1	2	1	0	0	1	0	1	1	0	51	51	41	10	9	1	3	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	1	0	0	3	2	0	0	0	1	2	0	0	117	114	89	25	16	9	3	1	1	3	3	0	0	2	6	5	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
162	AIN40371.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	219 (220)	71 (76)	51 (54)	20 (22)	7 (9)	4 (5)	2	15	9 (10)	1	0	8	10 (11)	14	0	1	78	75	53	22	18	4	2	1	0	5	0	0	0	5	3	6	0	0	36	24	16	8	3	5	0	1	1	2	1	0	0	1	0	2	0	0	51	51	40	11	9	2	2	0	0	1	3	1	0	0	2	1	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	91	23	18	5	3	1	1	4	3	0	0	2	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
163	AIN40370.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-61*02 F, or Homsap IGHV4-61*11 (F)	320	299	228	71	54	17	6	2	0	16	8	3	0	11	10	15	0	0	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	20	10	5	5	1	2	0	4	0	0	0	2	0	1	0	0	51	51	42	9	5	4	0	0	0	2	1	2	0	0	4	0	0	0	30	21	16	5	2	3	0	0	0	3	0	0	0	0	1	1	0	0	117	114	86	28	23	5	4	0	0	4	4	1	0	5	3	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
164	AIN40369.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	320	296	223	73	48	25	7	5	1	14	10	3	0	8	10	12	1	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	19	5	3	2	0	1	0	2	1	1	0	0	0	0	0	0	51	51	41	10	8	2	2	1	0	1	2	1	0	0	1	0	1	1	30	24	17	7	4	3	0	1	0	3	2	0	0	1	0	0	0	0	117	114	84	30	12	18	4	2	1	3	5	1	0	2	5	6	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
165	AIN40368.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	224	69 (72)	48 (51)	21	8 (10)	5 (6)	0	16	9	1	0	7	11	11	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	1	7	2	1	0	2	1	0	0	1	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	4	5	0	1	0	3	3	0	0	0	0	2	0	0	117	114	91	23	14	9	4	3	0	5	3	0	0	1	5	2	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
166	AIN40367.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-30-2*01 F	317 (320)	296 (299)	228 (229)	68 (70)	58 (60)	10	4 (5)	2	0	15	7 (8)	2	1	13	8	16	0	0	78	75	57	18	18	0	0	0	0	3	3	0	0	5	0	7	0	0	36	30	21	9	7	2	0	0	0	4	0	0	0	2	1	2	0	0	51	51	44	7	6	1	0	1	0	1	2	1	0	0	2	0	0	0	30	21	15	6	3	3	1	0	0	3	0	0	0	1	1	0	0	0	117	114	86	28	24	4	3	1	0	4	2	1	1	5	4	7	0	0	5 (8)	5 (8)	5 (6)	0 (2)	0 (2)	0	0 (1)	0	0	0	0 (1)	0	0	0	0	0	0	0	
167	AIN40366.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-4*02 F	317 (320)	293 (296)	225	68 (71)	51 (54)	17	5 (7)	4 (5)	1	16	4	2	1	8	10	17	0	0	78	75	58	17	14	3	0	0	0	3	2	0	0	3	2	7	0	0	36	27	21	6	4	2	0	1	0	3	0	0	0	1	0	1	0	0	51	51	41	10	9	1	1	1	0	2	1	1	0	0	2	2	0	0	30	21	13	8	3	5	1	1	0	4	0	0	0	0	1	1	0	0	117	114	88	26	20	6	3	1	1	4	1	1	1	4	4	6	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
168	AIN40365.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	219 (220)	71 (76)	51 (54)	20 (22)	7 (9)	4 (5)	2	15	9 (10)	1	0	8	10 (11)	14	0	1	78	75	53	22	18	4	2	1	0	5	0	0	0	5	3	6	0	0	36	24	16	8	3	5	0	1	1	2	1	0	0	1	0	2	0	0	51	51	40	11	9	2	2	0	0	1	3	1	0	0	2	1	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	91	23	18	5	3	1	1	4	3	0	0	2	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
169	AIN40364.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-3*01 F, or Homsap IGHV1-3*03 F	317 (320)	293 (296)	224 (225)	69 (71)	52 (54)	17	6 (8)	1	1	16	8	1	1	7	9	14	0	5	78	75	55	20	19	1	0	0	0	5	1	0	0	4	3	5	0	2	36	24	16	8	2	6	0	1	0	3	1	0	1	0	0	2	0	0	51	51	44	7	6	1	1	0	0	0	2	1	0	0	0	1	0	2	30	24	19	5	4	1	0	0	0	3	1	0	0	0	1	0	0	0	117	114	86	28	20	8	5	0	1	5	3	0	0	3	4	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
170	AIN40363.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	317 (320)	293 (296)	226 (227)	67 (69)	44 (46)	23	9 (10)	6	0	14	10 (11)	1	0	6	10	9	0	2	78	75	58	17	17	0	0	0	0	4	2	0	0	4	2	4	0	1	36	24	20	4	2	2	1	0	0	2	1	0	0	0	0	0	0	0	51	51	37	14	8	6	4	1	0	1	4	1	0	0	2	0	0	1	30	24	14	10	3	7	1	2	0	4	1	0	0	0	0	2	0	0	117	114	93	21	13	8	3	3	0	3	2	0	0	2	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
171	AIN40362.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-15*07 F	317 (320)	299 (302)	227	72 (75)	57 (60)	15	13 (14)	2 (3)	0	19	9 (10)	2	0	5	8	11	1	2	78	75	54	21	20	1	2	0	0	5	2	0	0	3	3	5	0	1	36	24	20	4	2	2	0	1	0	3	0	0	0	0	0	0	0	0	51	51	41	10	8	2	0	0	0	1	1	1	0	0	2	3	1	1	30	30	19	11	7	4	3	0	0	4	1	1	0	0	1	1	0	0	117	114	88	26	20	6	8	1	0	6	5	0	0	2	2	2	0	0	5 (8)	5 (8)	5	0 (3)	0 (3)	0	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0	0	0	0	
