Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
146	6WJ0H_Chain_H,_Fab_54-4H03_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	311 (320)	296 (305)	219 (223)	77 (82)	62 (65)	15 (17)	6 (9)	0	1 (2)	16 (17)	11	2	1	13	7	18	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	20	10	8	2	0	0	1	4	0	0	0	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	20	7	4	3	0	0	0	2	2	0	1	1	0	1	0	0	116 (117)	113 (114)	80	33 (34)	23 (24)	10	4	0	0	8 (9)	3	2	0	5	4	7	0	0	0 (8)	0 (8)	0 (4)	0 (4)	0 (2)	0 (2)	0 (3)	0	0 (1)	0 (0)	0	0	0	0	0	0	0	0	
147	6WIZL_Chain_L,_Fab_54-1G05_light_chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	208	79 (82)	59 (62)	20	8	4	1	25 (26)	7	0 (1)	3	7	9	14 (15)	0	1	78	78	53	25	23	2	3	0	1	7	2	0	0	4	2	6	0	0	36	21	15	6	1	5	0	2	0	1	0	0	1	0	1	0	0	1	51	51	41	10	8	2	2	0	0	4	0	0	0	0	2	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	82	26	20	6	3	0	0	10	3	0	2	1	3	4	0	0	20 (23)	20 (23)	13	7 (10)	4 (7)	3	0	1	0	2 (3)	1	0 (1)	0	1	1	1 (2)	0	0	
148	6WIZH_Chain_H,_Fab_54-1G05_heavy_chain	No rearrangement found	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317	302	225	77	63	14	9	1	1	17	13	1	0	13	5	15	0	2	78	75	56	19	17	2	2	1	0	2	3	0	0	4	1	6	0	0	36	30	19	11	8	3	1	0	1	4	0	0	0	1	1	2	0	1	51	51	41	10	9	1	1	0	0	0	3	0	0	2	1	2	0	1	30	27	21	6	4	2	1	0	0	2	1	0	0	1	0	1	0	0	117	114	84	30	24	6	4	0	0	9	5	1	0	5	2	4	0	0	5	5	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	
149	6DLBL_Chain_L,_CH65:1203d4_Fab_light_chain	productive	Homsap IGLV3-21*01 F, or Homsap IGLV3-21*02 F	338 (341)	287 (290)	221	66 (69)	52 (55)	14	7	0	0 (1)	21 (22)	10	3	0	8	6	10 (11)	0	1	78	75	53	22	15	7	1	0	0	5	7	1	0	3	2	3	0	0	36	18	12	6	4	2	2	0	0	2	1	0	0	0	0	0	0	1	51	51	43	8	3	5	2	0	0	2	1	0	0	1	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	24	0	2	0	0	6	1	2	0	4	4	5	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0 (1)	4 (5)	0	0	0	0	0	0 (1)	0	0	
150	6DLBH_Chain_H,_CH65:1203d4_Fab_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	236 (237)	57 (59)	43 (45)	14	4 (5)	4	0	16	8 (9)	2	0	5	8	8	0	2	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	1	3	0	1	0	2	1	0	0	0	0	0	0	0	51	51	41	10	8	2	2	0	0	1	2	2	0	0	2	0	0	1	30	24	18	6	4	2	0	1	0	3	2	0	0	0	0	0	0	0	117	114	95	19	12	7	2	2	0	5	2	0	0	1	3	3	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
151	6OBZL_Chain_L,_Light_chain_of_FluA-20_Fab,_Immuno	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	201	86	67	19	8	4	0	29	12	1	3	8	5	15	0	1	78	78	51	27	21	6	1	1	0	5	5	1	1	5	1	7	0	0	36	18	13	5	1	4	0	1	0	2	0	0	1	0	0	1	0	0	51	51	38	13	10	3	3	0	0	5	1	0	1	0	2	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	3	1	0	13	5	0	0	2	2	5	0	1	23	23	18	5	3	2	1	1	0	3	0	0	0	0	0	0	0	0	
152	6OBZH_Chain_H,_Heavy_chain_of_FluA-20_Fab	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*10 (F)	317 (320)	296 (299)	219 (220)	77 (79)	53 (55)	24	4 (6)	4	0	16	6	2	2	10	12	19	2	0	78	75	56	19	16	3	0	0	0	3	2	0	0	4	2	8	0	0	36	30	18	12	5	7	0	1	0	4	0	0	0	1	1	3	2	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	14	7	1	6	1	2	0	2	0	0	1	0	1	0	0	0	117	114	84	30	23	7	3	1	0	5	2	1	1	5	4	8	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
153	6OBZB_Chain_B,_Light_chain_of_FluA-20_Fab,_Immuno	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	201	86	67	19	8	4	0	29	12	1	3	8	5	15	0	1	78	78	51	27	21	6	1	1	0	5	5	1	1	5	1	7	0	0	36	18	13	5	1	4	0	1	0	2	0	0	1	0	0	1	0	0	51	51	38	13	10	3	3	0	0	5	1	0	1	0	2	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	3	1	0	13	5	0	0	2	2	5	0	1	23	23	18	5	3	2	1	1	0	3	0	0	0	0	0	0	0	0	
154	6OBZA_Chain_A,_Heavy_chain_of_FluA-20_Fab	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*10 (F)	317 (320)	296 (299)	219 (220)	77 (79)	53 (55)	24	4 (6)	4	0	16	6	2	2	10	12	19	2	0	78	75	56	19	16	3	0	0	0	3	2	0	0	4	2	8	0	0	36	30	18	12	5	7	0	1	0	4	0	0	0	1	1	3	2	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	14	7	1	6	1	2	0	2	0	0	1	0	1	0	0	0	117	114	84	30	23	7	3	1	0	5	2	1	1	5	4	8	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
155	6MLML_Chain_L,_Light_chain_Fv_of_H7.5_Fab	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	202	82 (85)	69 (72)	13	9	0	0 (1)	28 (29)	11	2 (3)	3	8	5	15	0	1	78	78	51	27	22	5	2	0	0	5	4	1	1	5	1	8	0	0	36	18	14	4	1	3	0	0	0	2	0	0	1	0	1	0	0	0	51	51	39	12	11	1	3	0	0	5	1	0	0	0	1	2	0	0	30	9	4	5	3	2	0	0	0	1	1	1	0	1	0	1	0	0	117	108	78	30	29	1	3	0	0	13	5	0	0	2	2	4	0	1	20 (23)	20 (23)	16	4 (7)	3 (6)	1	1	0	0 (1)	2 (3)	0	0 (1)	1	0	0	0	0	0	
156	6MLMK_Chain_K,_Heavy_chain_Fv_of_H7.5_Fab	productive	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	320	293	228	65	47	18	7	3	3	15	9	1	1	6	9	10	0	1	78	72	55	17	17	0	0	0	0	4	2	0	0	4	2	4	0	1	36	24	19	5	2	3	0	0	0	2	1	0	0	0	0	2	0	0	51	51	39	12	8	4	2	0	1	2	3	1	1	0	2	0	0	0	30	24	17	7	4	3	1	1	0	4	1	0	0	0	0	0	0	0	117	114	92	22	14	8	3	2	2	3	2	0	0	2	4	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
157	6MLMG_Chain_G,_Light_chain_Fv_of_H7.5_Fab	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	202	82 (85)	69 (72)	13	9	0	0 (1)	28 (29)	11	2 (3)	3	8	5	15	0	1	78	78	51	27	22	5	2	0	0	5	4	1	1	5	1	8	0	0	36	18	14	4	1	3	0	0	0	2	0	0	1	0	1	0	0	0	51	51	39	12	11	1	3	0	0	5	1	0	0	0	1	2	0	0	30	9	4	5	3	2	0	0	0	1	1	1	0	1	0	1	0	0	117	108	78	30	29	1	3	0	0	13	5	0	0	2	2	4	0	1	20 (23)	20 (23)	16	4 (7)	3 (6)	1	1	0	0 (1)	2 (3)	0	0 (1)	1	0	0	0	0	0	
158	6MLMF_Chain_F,_Heavy_chain_Fv_of_H7.5_Fab	productive	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	320	293	228	65	47	18	7	3	3	15	9	1	1	6	9	10	0	1	78	72	55	17	17	0	0	0	0	4	2	0	0	4	2	4	0	1	36	24	19	5	2	3	0	0	0	2	1	0	0	0	0	2	0	0	51	51	39	12	8	4	2	0	1	2	3	1	1	0	2	0	0	0	30	24	17	7	4	3	1	1	0	4	1	0	0	0	0	0	0	0	117	114	92	22	14	8	3	2	2	3	2	0	0	2	4	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
159	6MLMI_Chain_I,_Light_chain_Fv_of_H7.5_Fab	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	202	82 (85)	69 (72)	13	9	0	0 (1)	28 (29)	11	2 (3)	3	8	5	15	0	1	78	78	51	27	22	5	2	0	0	5	4	1	1	5	1	8	0	0	36	18	14	4	1	3	0	0	0	2	0	0	1	0	1	0	0	0	51	51	39	12	11	1	3	0	0	5	1	0	0	0	1	2	0	0	30	9	4	5	3	2	0	0	0	1	1	1	0	1	0	1	0	0	117	108	78	30	29	1	3	0	0	13	5	0	0	2	2	4	0	1	20 (23)	20 (23)	16	4 (7)	3 (6)	1	1	0	0 (1)	2 (3)	0	0 (1)	1	0	0	0	0	0	
160	6MLME_Chain_E,_Heavy_chain_Fv_of_H7.5_Fab	productive	Homsap IGHV1-46*01 F, or Homsap IGHV1-46*03 F	320	293	228	65	47	18	7	3	3	15	9	1	1	6	9	10	0	1	78	72	55	17	17	0	0	0	0	4	2	0	0	4	2	4	0	1	36	24	19	5	2	3	0	0	0	2	1	0	0	0	0	2	0	0	51	51	39	12	8	4	2	0	1	2	3	1	1	0	2	0	0	0	30	24	17	7	4	3	1	1	0	4	1	0	0	0	0	0	0	0	117	114	92	22	14	8	3	2	2	3	2	0	0	2	4	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
161	6CNVH_Chain_H,_CR9114_Fab_heavy_chain	productive	Homsap IGHV1-69*06 F, or Homsap IGHV1-69*17 F	317 (320)	293 (296)	220 (221)	73 (75)	47 (49)	26	4 (5)	6	1	15	10	1	2	7	12 (13)	12	0	3	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	17	7	3	4	0	2	0	2	1	0	0	1	0	0	0	1	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	1	0	1	117	114	88	26	13	13	2	2	1	4	5	0	2	1	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
162	6CNVL_Chain_L,_CR9114_Light_chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	209 (210)	84 (86)	66 (68)	18	6	1	2	22 (23)	10	2	0	12	5	18 (19)	1	5	78	75	51	24	19	5	0	0	1	7	3	0	0	4	3	5	0	1	36	24	14	10	3	7	2	1	0	1	1	0	0	1	0	2	0	2	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	31	2	1	0	0	9	2	2	0	7	1	9	1	1	26 (29)	26 (29)	22 (23)	4 (6)	3 (5)	1	0	0	0	1 (2)	2	0	0	0	0	0 (1)	0	1	
163	5W42L_Chain_L,_Fab_H3v-47_light_chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	214 (215)	73 (75)	54 (56)	19	9	2	0	24 (25)	7	0 (1)	0	10	6	13	0	2	78	78	54	24	21	3	2	1	0	6	3	0	0	5	2	5	0	0	36	21	18	3	1	2	1	0	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	3	0	0	4	0	0	0	1	0	2	0	0	30	9	3	6	3	3	0	1	0	1	1	0	0	1	0	2	0	0	117	108	85	23	18	5	3	0	0	10	2	0	0	2	2	3	0	1	20 (23)	20 (23)	13 (14)	7 (9)	4 (6)	3	0	0	0	2 (3)	1	0 (1)	0	1	2	1	0	0	
164	5W42H_Chain_H,_Fab_H3v-47_heavy_chain	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*05 F or Homsap IGHV1-69*16 F or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	219 (220)	74 (76)	44 (46)	30	4 (6)	5	2	15	9	1	1	6	15	14	0	2	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	2	0	2	1	0	0	0	0	1	0	0	51	51	40	11	8	3	1	0	0	1	3	1	0	0	4	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	1	0	0	1	0	0	117	114	86	28	11	17	2	2	2	4	3	0	0	1	7	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
165	5WCCB_Chain_B,_VRC_315_02-1F07_Fab_Light_chain	productive	Homsap IGLV2-8*01 F	339	297	205	92	72	20	4	6	0	27	8	2	0	15	6	24	0	0	78	75	51	24	24	0	0	0	0	6	3	0	0	6	2	7	0	0	36	27	18	9	4	5	0	2	0	6	0	0	0	0	0	1	0	0	51	51	38	13	9	4	4	0	0	2	1	0	0	2	1	3	0	0	30	9	6	3	1	2	0	1	0	1	0	0	0	0	0	1	0	0	117	108	74	34	29	5	0	1	0	10	2	2	0	6	2	11	0	0	27	27	18	9	5	4	0	2	0	2	2	0	0	1	1	1	0	0	
166	5WCCA_Chain_A,_VRC_315_02-1F07_Fab_Heavy_chain	productive	Homsap IGHV3-53*02 F	317 (320)	290 (293)	222 (223)	68 (70)	53 (55)	15	8 (9)	3	0	16	7 (8)	2	0	7	9	15	0	1	78	75	54	21	16	5	1	1	0	5	3	0	0	3	2	6	0	0	36	24	20	4	2	2	1	1	0	1	0	0	0	0	0	1	0	0	51	51	37	14	11	3	0	1	0	2	2	1	0	1	3	4	0	0	30	21	15	6	5	1	0	0	0	4	1	0	0	0	1	0	0	0	117	114	92	22	18	4	6	0	0	4	1	1	0	3	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
167	5WCCL_Chain_L,_VRC_315_02-1F07_Fab_Light_chain	productive	Homsap IGLV2-8*01 F	339	297	205	92	72	20	4	6	0	27	8	2	0	15	6	24	0	0	78	75	51	24	24	0	0	0	0	6	3	0	0	6	2	7	0	0	36	27	18	9	4	5	0	2	0	6	0	0	0	0	0	1	0	0	51	51	38	13	9	4	4	0	0	2	1	0	0	2	1	3	0	0	30	9	6	3	1	2	0	1	0	1	0	0	0	0	0	1	0	0	117	108	74	34	29	5	0	1	0	10	2	2	0	6	2	11	0	0	27	27	18	9	5	4	0	2	0	2	2	0	0	1	1	1	0	0	
168	5WCCH_Chain_H,_VRC_315_02-1F07_Fab_Heavy_chain	productive	Homsap IGHV3-53*02 F	317 (320)	290 (293)	222 (223)	68 (70)	53 (55)	15	8 (9)	3	0	16	7 (8)	2	0	7	9	15	0	1	78	75	54	21	16	5	1	1	0	5	3	0	0	3	2	6	0	0	36	24	20	4	2	2	1	1	0	1	0	0	0	0	0	1	0	0	51	51	37	14	11	3	0	1	0	2	2	1	0	1	3	4	0	0	30	21	15	6	5	1	0	0	0	4	1	0	0	0	1	0	0	0	117	114	92	22	18	4	6	0	0	4	1	1	0	3	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
169	5XKUC_Chain_C,_HNIgGA6_heavy_chain	productive	Homsap IGHV4-31*08 F	311	290	232	58	56	2	2	0	0	14	5	2	0	10	8	15	0	2	78	75	57	18	17	1	0	0	0	3	3	0	0	4	1	7	0	0	36	30	24	6	6	0	0	0	0	4	0	0	0	1	0	1	0	0	51	51	45	6	6	0	0	0	0	1	1	1	0	0	2	1	0	0	30	21	18	3	3	0	0	0	0	2	0	0	0	0	1	0	0	0	116	113	88	25	24	1	2	0	0	4	1	1	0	5	4	6	0	2																			
170	5XKUB_Chain_B,_HNIgGA6_light_chain	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	213	74	74	0	9	0	0	30	11	1	0	8	3	12	0	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	3	0	0	14	5	0	0	2	2	4	0	0	23	23	19	4	4	0	1	0	0	3	0	0	0	0	0	0	0	0	
171	5U4RL_Chain_L,_VRC_315_53-1A09_Fab_Light_chain	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	200 (201)	84 (86)	68 (70)	16	12	5	0 (1)	28 (29)	11	1	0	8	3	14	0	2	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	13	5	2	3	0	1	0	2	0	0	0	0	0	2	0	0	51	51	39	12	10	2	4	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	75	33	28	5	4	2	0	13	5	0	0	2	2	4	0	1	20 (23)	20 (23)	14 (15)	6 (8)	2 (4)	4	2	1	0 (1)	2 (3)	0	0	0	0	0	0	0	1	
172	5U4RH_Chain_H,_VRC_315_53-1A09_Fab_Heavy_chain	productive	Homsap IGHV3-11*01 F	317 (320)	293 (296)	218	75 (78)	50 (53)	25	8 (9)	1 (2)	1	21	9 (10)	4	0	7	8	15	0	1	78	75	50	25	20	5	2	0	1	5	2	1	0	4	2	8	0	0	36	24	21	3	2	1	0	0	0	2	1	0	0	0	0	0	0	0	51	51	34	17	9	8	1	1	0	3	3	1	0	1	4	3	0	0	30	24	15	9	5	4	1	0	0	7	1	0	0	0	0	0	0	0	117	114	94	20	13	7	4	0	0	4	2	2	0	2	1	4	0	1	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (1)	0 (1)	0	0	0 (1)	0	0	0	1	0	0	0	
173	5U4RB_Chain_B,_VRC_315_53-1A09_Fab_Light_chain	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	200 (201)	84 (86)	68 (70)	16	12	5	0 (1)	28 (29)	11	1	0	8	3	14	0	2	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	13	5	2	3	0	1	0	2	0	0	0	0	0	2	0	0	51	51	39	12	10	2	4	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	75	33	28	5	4	2	0	13	5	0	0	2	2	4	0	1	20 (23)	20 (23)	14 (15)	6 (8)	2 (4)	4	2	1	0 (1)	2 (3)	0	0	0	0	0	0	0	1	
174	5U4RA_Chain_A,_VRC_315_53-1A09_Fab_Heavy_chain	productive	Homsap IGHV3-11*01 F	317 (320)	293 (296)	218	75 (78)	50 (53)	25	8 (9)	1 (2)	1	21	9 (10)	4	0	7	8	15	0	1	78	75	50	25	20	5	2	0	1	5	2	1	0	4	2	8	0	0	36	24	21	3	2	1	0	0	0	2	1	0	0	0	0	0	0	0	51	51	34	17	9	8	1	1	0	3	3	1	0	1	4	3	0	0	30	24	15	9	5	4	1	0	0	7	1	0	0	0	0	0	0	0	117	114	94	20	13	7	4	0	0	4	2	2	0	2	1	4	0	1	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (1)	0 (1)	0	0	0 (1)	0	0	0	1	0	0	0	
175	5WCAL_Chain_L,_VRC315_27-1C08_Fab_Light_chain	productive	Homsap IGLV2-14*01 F	335 (339)	293 (297)	198 (199)	95 (98)	72 (73)	23 (25)	7	3	0	26 (27)	7	2	1	16	10	21 (23)	0	2	78	75	51	24	22	2	1	1	0	7	1	0	0	6	2	6	0	0	36	27	13	14	3	11	2	2	0	5	1	0	0	0	3	0	0	1	51	51	40	11	10	1	3	0	0	2	2	0	0	1	0	3	0	0	30	9	7	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	117	108	73	35	31	4	0	0	0	10	1	2	0	7	4	10	0	1	23 (27)	23 (27)	14 (15)	9 (12)	4 (5)	5 (7)	1	0	0	1 (2)	2	0	1	2	1	1 (3)	0	0	
176	5WCAH_Chain_H,_VRC315_27-1C08_Fab_Heavy_chain	productive	Homsap IGHV1-2*02 F	320	296	242	54	47	7	5	1	1	15	7	1	0	7	6	10	0	1	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	3	0	0	1	2	1	0	0	1	0	0	1	30	24	18	6	3	3	0	1	0	3	1	0	0	0	0	1	0	0	117	114	97	17	15	2	1	0	1	5	2	0	0	2	2	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
177	5UMNF_Chain_F,_Antibody_C05,_light_chain	productive	Homsap IGKV1-5*01 F	320 (335)	272 (287)	190 (193)	82 (94)	52 (55)	30 (39)	8 (10)	5	1 (3)	22 (28)	11	1	0 (1)	7	5	16	1	5 (6)	78	78	54	24	19	5	2	1	0	6	4	0	0	4	0	7	0	0	36	18	9	9	1	8	1	2	0	2	0	0	0	0	1	1	1	1	51	51	39	12	9	3	2	1	0	4	1	1	0	0	1	2	0	0	30	9	6	3	3	0	0	0	0	1	0	0	0	1	0	1	0	0	117	108	75	33	19	14	2	1	1	9	6	0	0	2	3	5	0	4	8 (23)	8 (23)	7 (10)	1 (13)	1 (4)	0 (9)	1 (3)	0	0 (2)	0 (6)	0	0	0 (1)	0	0	0	0	0 (1)	
178	5UMNE_Chain_E,_Antibody_C05_VPGSGW_mutant,_heavy	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	317 (320)	293 (296)	202 (203)	91 (93)	53 (55)	38	12 (13)	6	4	20	7	2	1	10	10 (11)	16	0	3	78	75	49	26	19	7	3	1	1	6	1	0	0	5	3	6	0	0	36	24	16	8	2	6	0	1	0	2	1	0	1	1	0	0	0	2	51	51	35	16	10	6	1	1	1	2	2	1	0	1	3	4	0	0	30	24	11	13	3	10	2	2	1	6	1	0	0	0	1	0	0	0	117	114	87	27	18	9	6	1	1	4	2	1	0	3	2	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
